Date,Silent_wealth_share_pct,Silent_household_share_pct,Silent_concentration_ratio,BabyBoom_wealth_share_pct,BabyBoom_household_share_pct,BabyBoom_concentration_ratio,GenX_wealth_share_pct,GenX_household_share_pct,GenX_concentration_ratio,Millennial_wealth_share_pct,Millennial_household_share_pct,Millennial_concentration_ratio
2022-03-31,14.649071236944494,10.132378532315208,1.4457682557184566,51.63736340143343,32.243476949983126,1.601482479123904,25.40253904606943,26.812918774870987,0.9473992465854421,8.31102631555264,30.811225742830683,0.26974020394130194
2022-06-30,14.419600733618557,9.980469880867577,1.4447817493303328,51.42124653303497,32.14239008005052,1.5997953607361033,25.444254380410424,26.817644980946458,0.9487877999163682,8.714898352936043,31.05949505813545,0.28058725155138475
2022-09-30,14.556471353621244,9.847956752408274,1.4781209665712152,51.39493182198985,32.0462506428473,1.603773633139862,25.374813495799742,26.825161589922132,0.9459332951542306,8.673783328589163,31.2806310148223,0.27728926965952505
2022-12-31,14.233441654210472,9.584723769684173,1.4850132352514818,51.794294958077444,31.999771147853075,1.618583292948094,25.356154949891973,26.727285892556807,0.9486992076869775,8.616108437820111,31.688219189905947,0.2719025763544551
2023-03-31,14.060390366701142,9.393287475602563,1.4968551109737216,51.944342256172774,31.789426004093585,1.6340132171459718,25.39955458403162,26.647394236170584,0.9531721698159449,8.595712793094464,32.16989228413327,0.2671974378146741
2023-06-30,13.800445609465955,9.21535585828833,1.4975488545082907,51.69522971695755,31.541939803444414,1.6389362873399553,25.433455183496868,26.619509982543217,0.9554441535616489,9.070869490079634,32.623194355724046,0.2780497026493074
2023-09-30,13.614275186234329,9.06670255501228,1.5015685254511901,51.57126899750587,31.25848082619594,1.6498328656550367,25.543358516984487,26.594083093201977,0.9604902875374531,9.271097299275317,33.08073352558981,0.28025670265454067
2023-12-31,13.432522015072193,8.856881952031765,1.5166197413290325,51.80581563417485,31.198473257551967,1.6605240649599615,25.561910193737013,26.53835894856907,0.9632061365691678,9.199752157015945,33.4062858418472,0.2753898532919709
2024-03-31,13.123549341656343,8.62142561294726,1.5222017715896083,51.80499987498814,31.145052119685072,1.6633460645983331,25.608206741472365,26.45103425593885,0.9681363115592635,9.463244041883137,33.78248801142882,0.2801227677097573
2024-06-30,12.811783620598153,8.397476814308757,1.5256706155791586,51.73669298451507,30.96071669834354,1.6710431314816134,25.61590839392407,26.38714088634075,0.9707724116175123,9.835615000962708,34.254665601006955,0.2871321272122878
2024-09-30,12.689830739063282,8.226044427051251,1.542640676402491,51.67761040212093,30.68487565179458,1.6841394760254995,25.71387465648639,26.34003203898886,0.9762279187217532,9.91868420232939,34.749047882165314,0.2854375819436503
2024-12-31,12.533969651741462,8.062771196149956,1.5545485971035047,51.56052910697523,30.45587799319306,1.692958223647307,25.903223501314887,26.331030658966913,0.9837527378554649,10.002277739968427,35.15032015169007,0.28455723011352163
2025-03-31,12.266036293174311,7.858528501328397,1.560856627433606,51.45721412897385,30.270385975426716,1.6999193261277359,25.984391191716277,26.33118491518247,0.986829543577956,10.29235838613557,35.53990060806241,0.28960008919666747
2025-06-30,12.06095379993309,7.688291385784299,1.5687430658824757,51.268831313659426,30.08376889775907,1.704202405220525,26.070087504104265,26.270455045963033,0.9923728941311369,10.600127382303226,35.95748467049359,0.2947961315826299
2025-09-30,11.981029567693916,7.554495834224142,1.5859469421395724,51.1567580563497,29.84727145469426,1.7139509095161853,26.215924599816514,26.236862262296057,0.9992019753631275,10.646287776139864,36.36137044878554,0.29279115843928394
2025-12-31,11.766460783213962,7.355469097128116,1.5996886980067775,51.189214563956284,29.66298005191776,1.725693590946093,26.354263148823232,26.218681262803866,1.0051711939536683,10.69006150400652,36.76286958815027,0.2907841967660826
2026-03-31,11.294901461740457,7.073437048547859,1.5968052566551423,51.63039348991391,29.914189516413458,1.7259499362864268,26.089437044282015,25.9993334585035,1.0034656113750888,10.985268004063615,37.01303997653518,0.29679453541313666
